,word1,word2,prediction
759,egg,lego,-0.8874647319316864
760,egg,nest,-0.608205258846283
761,egg,white,-0.9554244764149189
762,eight,movement,-1.0711099952459335
763,element,mixture,-0.9084004014730453
764,element,situation,-1.0172175485640764
765,elephant,giraffe,-0.389404296875
766,emission,gum,-0.9763043969869614
767,endeavor,worst,-1.0644995868206024
768,enemy,strike,-0.7845242470502853
769,enforcing,execute,-0.8506290912628174
770,engine,gasoline,-0.5983811020851135
771,engineering,technology,-0.5672095119953156
772,english,french,-0.442531943321228
773,enhanced,increased,-0.5244312286376953
774,enjoy,suffering,-0.9362360686063766
775,enterprise,industry,-0.672331839799881
776,entrance,registration,-0.7965468317270279
777,equipment,seat,-1.006378757301718
778,escalator,railway,-0.7436108291149139
779,escalator,redhead,-0.9683626443147659
780,establishment,establishment,-0.0
781,evaluate,forecast,-0.8888104557991028
782,evening,fun,-0.8028514534235001
783,evening,night,-0.31619417667388916
784,evening,time,-0.8504102826118469
785,event,influence,-1.015532118268311
786,evidence,format,-1.031750027090311
787,evidence,record,-0.7650236189365387
788,evil,worst,-0.7741037011146545
789,evolution,publicity,-1.0771792754530907
790,examination,quiz,-0.7391748428344727
791,executive,organization,-0.7359395027160645
792,exhibit,parade,-0.7721498906612396
793,exhibition,painting,-0.5968858897686005
794,exhibition,soup,-1.054070133715868
795,expect,think,-0.520109623670578
796,expectation,possibility,-0.7540206015110016
797,expedition,mystery,-0.9306638464331627
798,explosion,stencil,-1.0337864086031914
799,express,mail,-0.7736432403326035
800,extending,increase,-0.9478333219885826
801,extort,school,-1.0185096878558397
802,eye,face,-0.6306948661804199
803,eye,lip,-0.6086701452732086
804,eye,sky,-0.7528429478406906
805,fabric,lace,-0.6403411030769348
806,fabric,sail,-0.8725253790616989
807,face,stop,-0.9317522868514061
808,face,tear,-0.9351094141602516
809,fair,midway,-0.9922771705314517
810,family,town,-0.8558048605918884
811,fantasy,fiction,-0.4037584662437439
812,fantasy,recycling,-1.0740425884723663
813,farm,wind,-0.8137132823467255
814,farmer,individual,-0.9247218072414398
815,fashion,handwriting,-1.008016492240131
816,fashion,outfit,-0.741609662771225
817,fauna,toy,-1.0447917133569717
818,fbi,investigation,-0.6207738816738129
819,fear,fear,-0.0
820,feather,flamingo,-0.6978911459445953
821,feather,grey,-0.9483541995286942
822,feather,hummingbird,-0.7614257037639618
823,feather,mallard,-0.7183817625045776
824,feather,nest,-0.712189644575119
825,feather,sunflower,-0.8973684310913086
826,feedback,flow,-0.8999703079462051
827,feel,friend,-0.9278791472315788
828,feel,stop,-0.8932359740138054
829,feel,tear,-1.0276148822158575
830,feline,kitten,-0.41918641328811646
831,feline,kitty,-0.4825437664985657
832,feline,nut,-1.1212127804756165
833,feline,pumpkin,-1.001736305304803
834,feline,reptile,-0.7112632095813751
835,female,old,-0.8652384877204895
836,female,square,-0.985328228212893
837,festival,gate,-0.8773572593927383
838,festival,music,-0.7443105578422546
839,fiction,romance,-0.4473593235015869
840,field,handle,-0.9944221992045641
841,field,play,-0.8528010994195938
842,field,science,-0.7349477708339691
843,fighting,resist,-0.8327295780181885
844,filing,formations,-0.950381513684988
845,filled,filled,-0.0
846,find,occurrence,-1.004053314216435
847,fine,precise,-0.888823501765728
848,finger,toe,-0.6368512809276581
849,fingerprint,football,-1.0494165904819965
850,fire,flame,-0.43657517433166504
851,fish,fishing,-0.37950408458709717
852,fishing,shore,-0.6209960281848907
853,fishing,word,-1.0489498525857925
854,five,month,-0.7775116711854935
855,flame,peacock,-0.9010167047381401
856,flame,reaction,-0.8686498552560806
857,flat,housing,-0.8577069789171219
858,fleet,travel,-0.9293656721711159
859,flight,plane,-0.4129580855369568
860,flight,shoot,-0.9922236003912985
861,flood,flood,-0.0
862,flood,line,-0.9694705065339804
863,floor,interior,-0.7976701855659485
864,floor,stair,-0.6230930089950562
865,flour,garlic,-0.6753802597522736
866,flower,foliage,-0.5918212532997131
867,flower,garden,-0.6016027927398682
868,flower,lily,-0.5019845068454742
869,flower,petal,-0.4767535924911499
870,flower,spring,-0.8089804798364639
871,flower,yellow,-0.7436557114124298
872,flush,good,-1.0414241924881935
873,flyer,justice,-1.0937215983867645
874,fog,mist,-0.46093887090682983
875,fog,sunny,-0.7711155265569687
876,foliage,fruit,-0.7503181844949722
877,foliage,garden,-0.6635861098766327
878,foliage,moss,-0.6603164374828339
879,foliage,pink,-0.7992296814918518
880,foliage,purple,-0.6876692175865173
881,foliage,violet,-0.7693950682878494
882,followed,tailgate,-0.9944805968552828
883,follower,planet,-1.0461801663041115
884,follower,satellite,-1.0616820193827152
885,food,medium,-1.0690750628709793
886,foot,mural,-1.0029028358403593
887,foot,outdoor,-0.9090176820755005
888,foot,toe,-0.4850423336029053
889,football,justice,-1.0142290024086833
890,footprint,scooter,-0.9561173692345619
891,ford,valley,-0.8735039234161377
892,foreign,nation,-0.8633078634738922
893,forest,frog,-0.7477200627326965
894,forest,ground,-0.8783184885978699
895,format,packaging,-0.9233976528048515
896,formation,perceive,-1.0265812333673239
897,formation,perform,-0.9691041428595781
898,forward,player,-0.849043995141983
899,forward,position,-0.762236937880516
900,forward,transport,-0.9370725676417351
901,foundation,support,-0.7892997711896896
902,fountain,marble,-0.6349850594997406
903,free,skin,-0.9204318225383759
904,frost,lily,-0.8869683742523193
905,frost,weather,-0.6453789174556732
906,frozen,shop,-0.9815244413912296
907,frozen,soup,-0.8334400802850723
908,fruit,orange,-0.6852793991565704
909,fruit,product,-0.9367450475692749
910,fruit,strawberry,-0.4722011089324951
911,fruit,sunflower,-0.8422835767269135
912,fun,haircut,-1.0054251649416983
913,fun,happy,-0.6361072659492493
914,fungi,insect,-0.6096449792385101
915,fungi,mushroom,-0.6145783066749573
916,furnish,impress,-0.7782895565032959
917,furnishing,jumper,-1.0300796907395124
918,gallery,journal,-0.9608021341264248
919,gamble,pyramid,-0.8725567758083344
920,game,playoff,-0.688817948102951
921,garage,kitchen,-0.6788426041603088
922,garage,opener,-0.7437153160572052
923,garbage,lunch,-0.9605846256017685
924,gardens,sink,-1.0025031201075763
925,gardens,tend,-0.9251267686486244
926,gas,neon,-0.920926496386528
927,gas,sewer,-0.7918795645236969
928,gasoline,town,-1.0070357858203351
929,gauge,meter,-0.7000099420547485
930,gem,quartz,-0.6307286620140076
931,germany,worst,-1.0142407361418009
932,get,regained,-0.9878371143713593
933,get,start,-0.6985491514205933
934,giraffe,mist,-1.0113770514726639
935,giraffe,zebra,-0.3243582248687744
936,giraffe,zoo,-0.5406861007213593
937,girl,sexy,-0.5079119503498077
938,glove,wear,-0.7405601143836975
939,goose,outfit,-1.020519657060504
940,government,immunity,-0.8807589039206505
941,governor,office,-0.8312165588140488
942,graduate,graduate,-0.0
943,grape,wine,-0.3819478750228882
944,graphic,roof,-1.1262297332286835
945,grass,ski,-1.0613832846283913
946,grass,skull,-1.0596152171492577
947,grass,stop,-1.0506226010620594
948,grave,memorial,-0.5873883962631226
949,grave,santa,-1.0543405413627625
950,grave,shore,-0.9425778239965439
951,graveyard,ruin,-0.8297079652547836
952,gray,property,-1.0602173879742622
953,greater,greater,-0.0
954,greater,large,-0.8602781742811203
955,green,number,-0.995477463118732
956,green,yellow,-0.3985070586204529
957,greeting,receptions,-0.8762980625033379
958,grey,pink,-0.5935499370098114
959,grey,rusty,-0.759748712182045
960,grey,white,-0.48345571756362915
961,guardian,livestock,-0.9215247631072998
962,gulf,ms,-0.889499343931675
963,gun,picture,-1.0085813673213124
964,guy,idea,-0.7834306210279465
965,guy,kid,-0.6352007687091827
966,guy,kiss,-0.8927546888589859
967,guy,people,-0.7600868046283722
968,guy,poodle,-0.9533083066344261
969,guy,sitting,-0.7951071560382843
970,guy,smile,-0.9150403141975403
971,guy,stand,-0.9456114023923874
972,guy,tear,-1.010865718126297
973,hail,judge,-0.9441278204321861
974,hair,redhead,-0.811611533164978
975,hair,stencil,-0.9888278124853969
976,hair,wig,-0.33920401334762573
977,hand,left,-0.7293711304664612
978,handle,shop,-1.1053945422172546
979,handle,terrier,-0.9694243632256985
980,hanging,smile,-0.9791649505496025
981,happy,licking,-0.9911566749215126
982,happy,mom,-0.845073476433754
983,happy,post,-0.8250410705804825
984,happy,sleep,-0.8864730075001717
985,happy,stand,-0.936755545437336
986,happy,stop,-0.9773990232497454
987,happy,time,-0.7589395642280579
988,harbor,sea,-0.685029923915863
989,harbor,sunk,-0.744486391544342
990,harbour,ship,-0.6735472679138184
991,harbour,shore,-0.6003230512142181
992,hard,zoo,-0.9980335314758122
993,hat,jacket,-0.6810297071933746
994,hat,jean,-0.9170116186141968
995,hat,peel,-1.1596844345331192
996,hat,role,-0.959437008947134
997,health,welfare,-0.6224275231361389
998,heart,wing,-0.980353819206357
999,heater,stove,-0.4756898283958435
1000,heel,stack,-0.9914797702804208
1001,held,nest,-0.9964161131065339
1002,helix,spiral,-0.5853663980960846
1003,highway,road,-0.349398136138916
1004,hill,horizon,-0.9055112525820732
1005,hill,mountain,-0.5138127505779266
1006,hill,scenery,-0.8118243217468262
1007,history,recital,-0.9962820808868855
1008,hit,tourist,-0.9170053377747536
1009,hockey,ice,-0.48890578746795654
1010,hockey,play,-0.7987956255674362
1011,holiday,travel,-0.7228557169437408
1012,home,smoking,-1.040055524557829
1013,honest,sincere,-0.393588662147522
1014,hood,protection,-0.8560266196727753
1015,hope,psychology,-1.0140201477333903
1016,horizon,sky,-0.4784502387046814
1017,horizontal,surface,-0.8695534765720367
1018,hostility,war,-0.8125309348106384
1019,hot,hot,-0.0
1020,hot,sunny,-0.794852152466774
1021,hotel,kill,-0.9931421158835292
1022,hotel,library,-0.9415951855480671
1023,hotel,oak,-1.0304145608097315
1024,house,staircase,-0.7854515463113785
1025,house,windmill,-0.8206931352615356
1026,housing,vault,-1.0474084615707397
1027,hummingbird,rodent,-0.8167939782142639
1028,husky,painting,-1.024687759578228
1029,image,visualize,-0.8003513216972351
1030,impressive,striking,-0.5947038233280182
1031,industrial,lake,-1.006832373328507
1032,information,target,-0.9940221821889281
1033,infrastructure,structure,-0.8193435817956924
1034,initial,letter,-0.8554990142583847
1035,injury,wrong,-0.9533443637192249
1036,ink,liquid,-0.6649366915225983
1037,ink,organ,-1.0088035548105836
1038,insect,lizard,-0.7146898508071899
1039,installation,zoo,-0.9818200599402189
1040,instruction,lesson,-0.5488172471523285
1041,interest,lien,-0.7510582804679871
1042,interior,object,-0.967939916998148
1043,interior,paint,-0.6576776206493378
1044,interior,roof,-0.6969815790653229
1045,interior,staircase,-0.8153850138187408
1046,interior,tall,-1.041321974247694
1047,interpretation,twist,-0.8381202518939972
1048,intrigue,romance,-0.5663842260837555
1049,inventory,listing,-0.7193999886512756
1050,invite,requests,-0.7795107364654541
1051,ipod,rope,-1.0400902479887009
1052,iron,robust,-1.0218039583414793
1053,israel,israeli,-0.23729974031448364
1054,israel,terror,-0.7858979254961014
1055,issue,up,-0.9588635601103306
1056,ivy,oak,-0.8173537105321884
1057,jaguar,storm,-1.0604936704039574
1058,jamaica,queens,-0.8931325823068619
1059,jazz,play,-0.8439641147851944
1060,jean,shirt,-0.6599454283714294
1061,jean,washing,-0.9454947523772717
1062,jellyfish,punk,-0.9552385546267033
1063,jellyfish,texture,-0.9708661399781704
1064,joke,message,-0.8902691155672073
1065,journal,writing,-0.7361696362495422
1066,judgment,sense,-0.7993800342082977
1067,jump,stitch,-0.9494658224284649
1068,jump,uniform,-1.0649914294481277
1069,jury,school,-1.0111869033426046
1070,justice,official,-1.0041737165302038
1071,juvenile,rope,-1.0081529738381505
1072,key,misty,-1.017057903110981
1073,key,motor,-1.0608383119106293
1074,keyboard,soldier,-0.9950305945239961
1075,kidnapped,shanghai,-0.9727118704468012
1076,kill,sacrifice,-0.8214855045080185
1077,kill,shot,-0.7495680451393127
1078,kind,soft,-0.92364352196455
1079,kiss,rusty,-1.0529043972492218
1080,kitchen,sleep,-1.018732639029622
1081,kitchen,stair,-0.8061365038156509
1082,kitchen,washing,-0.6897433400154114
1083,kitten,kitty,-0.29378002882003784
1084,knock,tap,-0.8341615200042725
1085,lad,wizard,-0.804574191570282
1086,lady,sexy,-0.6572157442569733
1087,lake,scenery,-0.7534690946340561
1088,lake,town,-0.8319561183452606
1089,lamb,lantern,-1.0418846234679222
1090,lamb,number,-0.9895357359200716
1091,lamb,snow,-0.9584353715181351
1092,landscape,mountain,-0.7400305867195129
1093,landscape,stadium,-0.9679058529436588
1094,lantern,oak,-0.9832145776599646
1095,lapse,suspension,-0.9191081300377846
1096,last,last,-0.0
1097,last,senior,-0.9176425784826279
1098,laundering,machine,-0.9030045196413994
1099,law,mosaic,-1.0475052446126938
1100,lawn,sleep,-0.9765453524887562
1101,layer,region,-0.800680011510849
1102,leaf,nature,-0.9315264075994492
1103,lean,rest,-0.9359743520617485
1104,leap,second,-0.8679711520671844
1105,learned,learned,-0.0
1106,leather,pouch,-0.6560623049736023
1107,leather,sunshine,-1.0542195662856102
1108,leave,pass,-0.8904158398509026
1109,left,morning,-0.9352816790342331
1110,left,walk,-0.9099804535508156
1111,lego,rodent,-1.0598576217889786
1112,lever,machine,-0.9159917160868645
1113,lever,open,-0.9358516857028008
1114,licking,marble,-1.0042053796350956
1115,licking,pier,-1.0542280450463295
1116,licking,puppy,-0.8424843102693558
1117,licking,rusty,-1.055764365941286
1118,licking,sitting,-0.8244452625513077
1119,lie,line,-0.9711113106459379
1120,lie,sun,-0.8641457706689835
1121,light,shadow,-0.7617594301700592
1122,light,sleep,-0.9581861943006516
1123,light,sunlight,-0.5508023500442505
1124,lighthouse,wall,-0.8959129154682159
1125,lighting,man,-0.9855950884521008
1126,lighting,stone,-0.940658699721098
1127,lily,plant,-0.6913183033466339
1128,lily,purple,-0.7317800223827362
1129,lily,tulip,-0.642819881439209
1130,limb,limb,-0.0
1131,line,street,-0.8558938801288605
1132,lion,square,-0.9403668381273746
1133,list,position,-0.9531324841082096
1134,list,post,-0.7985559403896332
1135,list,shopping,-0.8699874132871628
1136,listing,organization,-0.887707069516182
1137,live,stitch,-1.0723775923252106
1138,location,space,-0.8173034191131592
1139,lock,mannequin,-1.0726440474390984
1140,looking,sightseeing,-0.9808850809931755
1141,loss,reducing,-0.8682122081518173
1142,love,romance,-0.6448738276958466
1143,lower,sustain,-0.9371636360883713
1144,lunch,morning,-0.6081516742706299
1145,lunch,sunny,-0.9351197928190231
1146,machine,pond,-1.0554319582879543
1147,machine,sketch,-1.0214933156967163
1148,machine,washing,-0.6321551501750946
1149,magnitude,size,-0.7889037579298019
1150,magnolia,maple,-0.7485660910606384
1151,maker,manufacturer,-0.522594690322876
1152,makeup,people,-0.9490812569856644
1153,male,man,-0.7309882342815399
1154,manufacture,up,-1.0444570817053318
1155,map,sewing,-1.0516293682157993
1156,map,video,-0.9197787865996361
1157,maple,oak,-0.43493127822875977
1158,marble,postcard,-0.9873989233747125
1159,marble,sing,-1.0715200901031494
1160,market,shop,-0.8462419509887695
1161,market,sweeten,-0.9602574333548546
1162,mars,water,-1.0013954383321106
1163,mask,roof,-1.0621544048190117
1164,match,matchstick,-0.8932625725865364
1165,match,play,-0.8107510358095169
1166,matter,text,-1.0204771645367146
1167,mayor,villa,-1.0516992211341858
1168,meal,rice,-0.682729184627533
1169,means,tool,-0.8580644279718399
1170,measure,twist,-1.0293424185365438
1171,meat,moon,-1.0777822956442833
1172,meat,potato,-0.7406748831272125
1173,meat,soup,-0.6682939529418945
1174,medium,organization,-0.9395804703235626
1175,melody,music,-0.5358256995677948
1176,memorial,rope,-1.023411212489009
1177,memory,operation,-0.8933967649936676
1178,metro,rail,-0.6667237281799316
1179,metro,train,-0.6819309294223785
1180,military,reflection,-1.091715507209301
1181,military,wasp,-0.9937625261954963
1182,mill,wild,-1.0030763854738325
1183,mill,windmill,-0.6484568119049072
1184,miniature,paint,-0.9585853889584541
1185,miniature,painting,-0.7967806309461594
1186,minister,work,-1.0374977551400661
1187,mirror,raspberry,-1.0796713009476662
1188,mist,sky,-0.6814893782138824
1189,mist,sunny,-0.8741914629936218
1190,misty,sky,-0.664825975894928
1191,misty,snow,-0.7180483937263489
1192,misty,sunny,-0.6320799291133881
1193,misty,sunrise,-0.6587762534618378
1194,misty,sunshine,-0.6530383825302124
1195,model,toe,-0.9991795574896969
1196,mole,spy,-0.7497340142726898
1197,moment,thief,-0.9812131375074387
1198,money,pile,-0.9192971810698509
1199,money,quota,-1.0385815277695656
1200,monster,rock,-0.9107487425208092
1201,month,year,-0.2872731685638428
1202,moon,mushroom,-0.9525068439543247
1203,morning,sunrise,-0.5805575251579285
1204,morning,sunshine,-0.7212662696838379
1205,mortal,mother,-0.898278184235096
1206,moss,plant,-0.7724548280239105
1207,mother,mother,-0.0
1208,mother,mother-in-law,-0.376645565032959
1209,mother,pregnant,-0.5726634562015533
1210,mother,yeast,-0.9848858788609505
1211,motion,step,-0.9418625496327877
1212,motto,volunteer,-0.8466887921094894
1213,mouth,tongue,-0.4163377285003662
1214,move,shifting,-0.7046696841716766
1215,move,spread,-0.9196195900440216
1216,move,swell,-0.9571029655635357
1217,mozart,wagner,-0.666577935218811
1218,museum,swim,-1.0188185758888721
1219,music,musician,-0.504003256559372
1220,music,print,-1.038607981055975
1221,music,track,-0.6123730540275574
1222,musical,solo,-0.6857568025588989
1223,nail,rusty,-0.9227665588259697
1224,nation,spanish,-1.0440904945135117
1225,native,rhodes,-1.0412320904433727
1226,necklace,snow,-1.0214348156005144
1227,nest,wasp,-0.5426470041275024
1228,noodle,pigeon,-0.9190772324800491
1229,novel,story,-0.5409594178199768
1230,nude,painting,-0.8694372475147247
1231,nurse,nurse,-0.0
1232,nut,sunflower,-0.7124771773815155
1233,observation,radio,-0.9400695152580738
1234,observe,violating,-0.8454164415597916
1235,obvious,plain,-0.8206392228603363
1236,obvious,room,-0.9807478617876768
1237,occasion,second,-0.9313800930976868
1238,occupation,place,-0.9362780228257179
1239,ocean,pacific,-0.6074708104133606
1240,ocean,underwater,-0.6176621913909912
1241,ocean,water,-0.5948487222194672
1242,old,race,-1.0133539969101548
1243,old,seat,-0.9395324997603893
1244,operation,operation,-0.0
1245,opinion,sentiment,-0.7400396168231964
1246,orange,peel,-0.750806912779808
1247,orange,raspberry,-0.5423888266086578
1248,orange,shop,-1.0650311931967735
1249,origami,stadium,-0.992507032584399
1250,origin,root,-0.7932858467102051
1251,out,sent,-0.76853047311306
1252,outdoor,pool,-0.6116475164890289
1253,outdoor,swimming,-0.6584721803665161
1254,outfit,sign,-1.0694958418607712
1255,outfit,sock,-0.881957158446312
1256,overflow,sewer,-0.7389740347862244
1257,pain,suffering,-0.5139431655406952
1258,paint,picture,-0.8544773757457733
1259,paint,portrait,-0.7736100852489471
1260,painting,sculpture,-0.4711735248565674
1261,palace,ruin,-0.887199841439724
1262,panorama,scenery,-0.48412322998046875
1263,panorama,view,-0.5627947151660919
1264,panorama,zoo,-0.8801801726222038
1265,paper,railway,-0.9495560340583324
1266,paper,vine,-1.049227423965931
1267,papers,security,-0.9879235178232193
1268,park,parking,-0.5237738192081451
1269,part,relation,-0.8614345490932465
1270,party,seat,-0.8506980091333389
1271,pass,ticket,-0.9164455458521843
1272,pass,topping,-1.1231112480163574
1273,passage,quotation,-0.738604873418808
1274,passing,passing,-0.0
1275,path,star,-0.9839266370981932
1276,patio,sleep,-0.9259833320975304
1277,patio,stair,-0.7482136189937592
1278,patio,staircase,-0.7385954856872559
1279,patio,woman,-1.1096568331122398
1280,pavilion,terrace,-0.7408515810966492
1281,paw,theatre,-0.9821335822343826
1282,peel,skin,-0.573635458946228
1283,pennsylvania,writer,-1.0870457366108894
1284,people,wounded,-0.8785954117774963
1285,pepper,potato,-0.6806441247463226
1286,pepper,tomato,-0.4919278621673584
1287,person,tiger,-1.0418940111994743
1288,personnel,police,-0.6640618145465851
1289,persuasion,weapon,-0.893732376396656
1290,petal,shade,-0.8978423103690147
1291,photo,photography,-0.4689822196960449
1292,photograph,still,-0.9702769704163074
1293,photographer,portrait,-0.48502784967422485
1294,photographer,wedding,-0.5917439162731171
1295,piano,wolf,-1.005102573428303
1296,pigeon,round,-0.9690546151250601
1297,pillow,stone,-0.9587912075221539
1298,pink,skirt,-0.7137812674045563
1299,pink,white,-0.49174076318740845
1300,place,place,-0.0
1301,place,siphon,-0.9587343074381351
1302,plain,report,-1.0184395778924227
1303,plant,seed,-0.6654374003410339
1304,plant,skate,-1.034284818917513
1305,play,rail,-1.036734513938427
1306,play,sign,-0.953609399497509
1307,play,thousand,-1.1423856317996979
1308,player,slave,-1.0165591463446617
1309,pledge,promise,-0.5689283311367035
1310,plot,strategy,-0.9130877330899239
1311,point,second,-0.7193432152271271
1312,point,spot,-0.7974078059196472
1313,point,tennis,-1.014743011444807
1314,point,trouble,-0.868483304977417
1315,poll,poll,-0.0
1316,pond,water,-0.5564785599708557
1317,poodle,puppy,-0.3086857199668884
1318,poodle,terrier,-0.2876982092857361
1319,pool,relax,-0.696326345205307
1320,porch,roof,-0.5348640084266663
1321,porch,scooter,-1.0189562365412712
1322,porch,staircase,-0.5584637224674225
1323,portrait,underground,-1.0865626335144043
1324,potato,rice,-0.5150441527366638
1325,president,president,-0.0
1326,price,price,-0.0
1327,principle,principle,-0.0
1328,privilege,rich,-0.8819504380226135
1329,production,production,-0.0
1330,profiling,racism,-0.6435398459434509
1331,protection,roof,-0.9165996238589287
1332,protest,tile,-1.042152188718319
1333,publish,show,-1.0493175983428955
1334,pug,puppy,-0.3021274209022522
1335,punk,vinyl,-0.7885867208242416
1336,puppy,skyline,-1.016566338017583
1337,purple,violet,-0.3789486885070801
1338,pyramid,speculation,-0.9754554089158773
1339,quality,romance,-1.0194868501275778
1340,queen,queen,-0.0
1341,race,racing,-0.2929005026817322
1342,race,square,-1.01852136105299
1343,radical,role,-0.9350416362285614
1344,rail,train,-0.45437687635421753
1345,railroad,underground,-0.7846354693174362
1346,railway,station,-0.47113490104675293
1347,rain,wet,-0.6072056889533997
1348,raise,shoulders,-0.9457562863826752
1349,raising,upbringing,-0.9128635078668594
1350,raspberry,sweet,-0.724749356508255
1351,read,reading,-0.3057057857513428
1352,rebel,soldier,-0.6691752374172211
1353,rebel,young,-0.9207335859537125
1354,recognize,succeed,-0.8029260039329529
1355,record,score,-0.7865607589483261
1356,record,write,-0.9177258834242821
1357,red,shade,-0.7681858539581299
1358,red,stripe,-0.7334131598472595
1359,redhead,rusty,-0.9865375822409987
1360,relax,sitting,-0.7830392867326736
1361,relief,total,-0.9951243875548244
1362,religion,remedy,-1.0294684674590826
1363,religion,trinity,-0.7345264852046967
1364,report,study,-0.6525479853153229
1365,reptile,vacation,-1.066285416483879
1366,reservation,reservation,-0.0
1367,resistance,resistance,-0.0
1368,reverse,reverse,-0.0
1369,rice,yellow,-0.9104707315564156
1370,ripple,shadow,-0.9428777433931828
1371,ripple,wave,-0.602255254983902
1372,river,valley,-0.4308689832687378
1373,river,waterfall,-0.5651283860206604
1374,robbery,rolling,-1.0109209679067135
1375,rod,rod,-0.0
1376,role,title,-0.9190773889422417
1377,rolling,sound,-1.0295040551573038
1378,room,sitting,-0.6421896815299988
1379,root,stem,-0.7840510010719299
1380,rope,shore,-0.894034132361412
1381,rose,rose,-0.0
1382,round,shape,-0.759515181183815
1383,row,terrace,-0.9166903644800186
1384,rub,wipe,-0.5988810360431671
1385,ruin,stone,-0.9129379019141197
1386,ruin,town,-0.8583437651395798
1387,running,sprint,-0.7306736409664154
1388,rusty,shade,-0.9292875826358795
1389,rusty,stand,-1.0288418307900429
1390,saddle,soap,-0.9551185145974159
1391,sail,sheet,-0.8890551403164864
1392,sailing,sunk,-0.7360950410366058
1393,sake,shade,-0.9904573559761047
1394,satellite,solar,-0.8237507343292236
1395,scenery,trail,-0.741603434085846
1396,school,welsh,-1.0054114558734
1397,sea,shore,-0.5199581384658813
1398,sea,submarine,-0.6921704709529877
1399,sea,water,-0.6394236385822296
1400,season,winter,-0.5212052166461945
1401,seize,take,-0.720381498336792
1402,series,string,-0.9784202501177788
1403,sex,sex,-0.0
1404,sexy,smile,-0.844072699546814
1405,shade,tree,-0.7796058803796768
1406,shade,whale,-1.136737659573555
1407,shadow,sunlight,-0.815728098154068
1408,shape,square,-0.7871594727039337
1409,sheet,sheet,-0.0
1410,shining,work,-1.0132581098005176
1411,ship,spouse,-1.001885631470941
1412,shirt,tiger,-0.9158886447548866
1413,shopping,store,-0.4828394055366516
1414,shore,swim,-0.7177381813526154
1415,shore,town,-0.8565033078193665
1416,shore,valley,-0.9033687114715576
1417,short,trading,-0.8761660903692245
1418,sight,vision,-0.6192699670791626
1419,sign,sign,-0.0
1420,silence,still,-0.9412298239767551
1421,single,sole,-0.9205772057175636
1422,sitting,sleep,-0.781152531504631
1423,situation,things,-0.8018261939287186
1424,skate,vehicle,-1.0461985617876053
1425,skating,sticker,-0.9720345735549927
1426,skin,skin,-0.0
1427,sky,sunlight,-0.6169960498809814
1428,skyline,view,-0.7232323586940765
1429,slash,stroke,-0.8778575137257576
1430,slave,worker,-0.8468171507120132
1431,sleeping,waking,-0.41629165410995483
1432,small,valley,-0.9348064735531807
1433,small,village,-0.8053115755319595
1434,smile,time,-0.9227743670344353
1435,smile,view,-0.969757815822959
1436,smile,walk,-0.9310262203216553
1437,smoking,sunny,-0.9999727332360635
1438,snap,touch,-0.8678023219108582
1439,sock,stocking,-0.5978907942771912
1440,solstice,summer,-0.6922126114368439
1441,song,vocal,-0.6424367427825928
1442,speech,word,-0.7044373452663422
1443,spin,sweat,-0.9651915282011032
1444,spiral,staircase,-0.5722436606884003
1445,spread,spread,-0.0
1446,square,town,-0.8620536625385284
1447,stamp,weave,-1.0720904767513275
1448,stand,tear,-0.9560561440885067
1449,stand,walk,-0.7458943724632263
1450,star,star,-0.0
1451,star,storm,-1.0400662757456303
1452,steel,wing,-0.985403654165566
1453,step,travel,-1.081021673977375
1454,step,walk,-0.7942489981651306
1455,step,wind,-1.0577952153980732
1456,sticker,track,-0.9283151030540466
1457,stock,stock,-0.0
1458,storm,thunderstorm,-0.39342230558395386
1459,straight,stretch,-0.7574285715818405
1460,strains,trouble,-1.012353589758277
1461,stream,waterfall,-0.7320780456066132
1462,stripe,train,-0.9633804708719254
1463,stripe,violet,-0.7720814645290375
1464,subway,underground,-0.6412405371665955
1465,subway,valentine,-0.9676079899072647
1466,sun,sun,-0.0
1467,sun,sunburst,-0.8398649096488953
1468,sun,sunlight,-0.32905280590057373
1469,sun,sunshine,-0.3874827027320862
1470,sunlight,thriller,-1.0539314188063145
1471,sunny,weather,-0.5833718180656433
1472,sunny,wet,-0.7621017247438431
1473,sunshine,weather,-0.6747249364852905
1474,support,trace,-0.9828347694128752
1475,surface,territory,-0.9101529195904732
1476,surfer,wave,-0.7291693687438965
1477,tall,wool,-0.9676096141338348
1478,tenure,term,-0.7339776456356049
1479,thing,thing,-0.0
1480,ticket,writing,-1.0082434704527259
1481,tops,tops,-0.0
1482,touch,upset,-1.0195542965084314
1483,tour,travel,-0.7171710133552551
1484,traffic,traffic,-0.0
1485,train,train,-0.0
1486,travel,travel,-0.0
1487,travel,wandering,-0.855884924530983
1488,tunnel,underground,-0.647838681936264
1489,type,write,-0.7929884046316147
1490,valley,village,-0.6848020255565643
1491,van,vine,-0.9904945883899927
1492,violet,white,-0.6216650903224945
1493,violet,yellow,-0.5315625965595245
1494,washer,worker,-0.9359005242586136
1495,water,water,-0.0
1496,ways,ways,-0.0
1497,weather,winter,-0.489243745803833
1498,wednesday,weekday,-0.7262098789215088
1499,word,word,-0.0
