,word1,word2,prediction
757,educated,learned,-0.8590167909860611
758,effects,effects,-0.0
759,egg,lego,-0.870437502861023
760,egg,nest,-0.617012232542038
761,egg,white,-0.6649838984012604
762,eight,movement,-1.0268692374229431
763,element,mixture,-0.8127523511648178
764,element,situation,-0.8419546335935593
765,elephant,giraffe,-0.2901226878166199
766,emission,gum,-0.9786365665495396
767,endeavor,worst,-1.0491070300340652
768,enemy,strike,-0.6560094356536865
769,enforcing,execute,-0.8983532562851906
770,engine,gasoline,-0.6196275949478149
771,engineering,technology,-0.5343561172485352
772,english,french,-0.3135358691215515
773,enhanced,increased,-0.506071001291275
774,enjoy,suffering,-0.8547601103782654
775,enterprise,industry,-0.5790113508701324
776,entrance,registration,-0.823256105184555
777,equipment,seat,-1.0071053886786103
778,escalator,railway,-0.6287583112716675
779,escalator,redhead,-1.0289140436798334
780,establishment,establishment,-0.0
781,evaluate,forecast,-0.8596416115760803
782,evening,fun,-0.7158902883529663
783,evening,night,-0.29297757148742676
784,evening,time,-0.6952117085456848
785,event,influence,-1.0027430702466518
786,evidence,format,-1.0575513951480389
787,evidence,record,-0.770929217338562
788,evil,worst,-0.7391464114189148
789,evolution,publicity,-1.0597562156617641
790,examination,quiz,-0.7103331685066223
791,executive,organization,-0.6897222101688385
792,exhibit,parade,-0.751128613948822
793,exhibition,painting,-0.44609206914901733
794,exhibition,soup,-1.007934706285596
795,expect,think,-0.4792664647102356
796,expectation,possibility,-0.656323105096817
797,expedition,mystery,-0.8225025832653046
798,explosion,stencil,-1.10198163241148
799,express,mail,-0.6386651694774628
800,extending,increase,-0.900716133415699
801,extort,school,-1.0217218417674303
802,eye,face,-0.5239905416965485
803,eye,lip,-0.5207071900367737
804,eye,sky,-0.636021077632904
805,fabric,lace,-0.3723641633987427
806,fabric,sail,-0.8420633226633072
807,face,stop,-0.8297597914934158
808,face,tear,-0.8255296349525452
809,fair,midway,-0.9635063819587231
810,family,town,-0.8460383266210556
811,fantasy,fiction,-0.357776403427124
812,fantasy,recycling,-1.1011554822325706
813,farm,wind,-0.8002620786428452
814,farmer,individual,-1.0021926576737314
815,fashion,handwriting,-1.150713324546814
816,fashion,outfit,-0.6054661870002747
817,fauna,toy,-1.1246733292937279
818,fbi,investigation,-0.5249898135662079
819,fear,fear,-0.0
820,feather,flamingo,-0.5263798832893372
821,feather,grey,-0.731616735458374
822,feather,hummingbird,-0.5192841291427612
823,feather,mallard,-0.5412532985210419
824,feather,nest,-0.4933621883392334
825,feather,sunflower,-0.8358345031738281
826,feedback,flow,-0.754435583949089
827,feel,friend,-0.7960342764854431
828,feel,stop,-0.807989701628685
829,feel,tear,-0.7928403317928314
830,feline,kitten,-0.38162684440612793
831,feline,kitty,-0.39122891426086426
832,feline,nut,-1.0858100950717926
833,feline,pumpkin,-0.9212655797600746
834,feline,reptile,-0.4918849468231201
835,female,old,-0.7924950867891312
836,female,square,-0.9783296082168818
837,festival,gate,-0.9307738244533539
838,festival,music,-0.7224436700344086
839,fiction,romance,-0.3287726044654846
840,field,handle,-0.9475838579237461
841,field,play,-0.8137921094894409
842,field,science,-0.6801332831382751
843,fighting,resist,-0.7372178733348846
844,filing,formations,-1.012690898962319
845,filled,filled,-0.0
846,find,occurrence,-0.9128854051232338
847,fine,precise,-0.8715827912092209
848,finger,toe,-0.52292400598526
849,fingerprint,football,-1.098708912730217
850,fire,flame,-0.3577492833137512
851,fish,fishing,-0.3170778155326843
852,fishing,shore,-0.4243496060371399
853,fishing,word,-0.9142959639430046
854,five,month,-0.5316144526004791
855,flame,peacock,-0.8098866045475006
856,flame,reaction,-0.7662023603916168
857,flat,housing,-0.7220838665962219
858,fleet,travel,-0.816335067152977
859,flight,plane,-0.23996073007583618
860,flight,shoot,-0.9203917384147644
861,flood,flood,-0.0
862,flood,line,-0.8923312053084373
863,floor,interior,-0.5802071988582611
864,floor,stair,-0.5402170419692993
865,flour,garlic,-0.4939730763435364
866,flower,foliage,-0.38794976472854614
867,flower,garden,-0.42035192251205444
868,flower,lily,-0.2700631022453308
869,flower,petal,-0.2514796853065491
870,flower,spring,-0.6332472562789917
871,flower,yellow,-0.5717878937721252
872,flush,good,-0.9860557718202472
873,flyer,justice,-0.9803967382758856
874,fog,mist,-0.3662303686141968
875,fog,sunny,-0.6095215082168579
876,foliage,fruit,-0.5721641182899475
877,foliage,garden,-0.4741743803024292
878,foliage,moss,-0.3970693349838257
879,foliage,pink,-0.6222949028015137
880,foliage,purple,-0.492379367351532
881,foliage,violet,-0.48971205949783325
882,followed,tailgate,-0.9479341357946396
883,follower,planet,-0.8810025304555893
884,follower,satellite,-1.0286154672503471
885,food,medium,-1.0211619138717651
886,foot,mural,-0.9709148984402418
887,foot,outdoor,-0.8191380500793457
888,foot,toe,-0.36101269721984863
889,football,justice,-0.9578121267259121
890,footprint,scooter,-0.9270918220281601
891,ford,valley,-0.7815563380718231
892,foreign,nation,-0.6295453608036041
893,forest,frog,-0.6741352677345276
894,forest,ground,-0.8305588513612747
895,format,packaging,-0.8688624501228333
896,formation,perceive,-1.095545843243599
897,formation,perform,-0.9902106048539281
898,forward,player,-0.8194526880979538
899,forward,position,-0.7377755641937256
900,forward,transport,-0.8926866054534912
901,foundation,support,-0.71388840675354
902,fountain,marble,-0.5831634104251862
903,free,skin,-0.7936171889305115
904,frost,lily,-0.789659708738327
905,frost,weather,-0.5069520175457001
906,frozen,shop,-0.8181108236312866
907,frozen,soup,-0.6654783487319946
908,fruit,orange,-0.5639484524726868
909,fruit,product,-0.8559444397687912
910,fruit,strawberry,-0.3138125538825989
911,fruit,sunflower,-0.6169240772724152
912,fun,haircut,-1.0323105305433273
913,fun,happy,-0.4785838723182678
914,fungi,insect,-0.27461928129196167
915,fungi,mushroom,-0.5881784856319427
916,furnish,impress,-0.7112337052822113
917,furnishing,jumper,-1.0116857644170523
918,gallery,journal,-0.8030325174331665
919,gamble,pyramid,-0.9702122360467911
920,game,playoff,-0.48247194290161133
921,garage,kitchen,-0.5140071213245392
922,garage,opener,-0.7153938710689545
923,garbage,lunch,-0.9788397010415792
924,gardens,sink,-1.0510940439999104
925,gardens,tend,-0.9065028727054596
926,gas,neon,-0.7357100248336792
927,gas,sewer,-0.6938812732696533
928,gasoline,town,-0.9895090823993087
929,gauge,meter,-0.6944524943828583
930,gem,quartz,-0.5529068410396576
931,germany,worst,-0.8935756832361221
932,get,regained,-0.9501095712184906
933,get,start,-0.6383598446846008
934,giraffe,mist,-1.018081845715642
935,giraffe,zebra,-0.2534472346305847
936,giraffe,zoo,-0.46799278259277344
937,girl,sexy,-0.3887127637863159
938,glove,wear,-0.5916830897331238
939,goose,outfit,-0.989994116127491
940,government,immunity,-0.7914290130138397
941,governor,office,-0.658291757106781
942,graduate,graduate,-0.0
943,grape,wine,-0.43340879678726196
944,graphic,roof,-0.9776264540851116
945,grass,ski,-1.0889889895915985
946,grass,skull,-1.1396858245134354
947,grass,stop,-1.104064591228962
948,grave,memorial,-0.47551244497299194
949,grave,santa,-0.9428636059165001
950,grave,shore,-1.0679152011871338
951,graveyard,ruin,-0.7178640365600586
952,gray,property,-0.9706938304007053
953,greater,greater,-0.0
954,greater,large,-0.6865062713623047
955,green,number,-0.8524760901927948
956,green,yellow,-0.21983468532562256
957,greeting,receptions,-0.8100854158401489
958,grey,pink,-0.4898833632469177
959,grey,rusty,-0.5993111431598663
960,grey,white,-0.3794710636138916
961,guardian,livestock,-0.913034237921238
962,gulf,ms,-0.7661290466785431
963,gun,picture,-1.0298004914075136
964,guy,idea,-0.7386193871498108
965,guy,kid,-0.668165534734726
966,guy,kiss,-0.7412071228027344
967,guy,people,-0.7742728739976883
968,guy,poodle,-0.9997335875232238
969,guy,sitting,-0.6931470632553101
970,guy,smile,-0.726821780204773
971,guy,stand,-0.8915647864341736
972,guy,tear,-0.9160533919930458
973,hail,judge,-1.01711355894804
974,hair,redhead,-0.7705495059490204
975,hair,stencil,-0.8944306597113609
976,hair,wig,-0.2815168499946594
977,hand,left,-0.6396065652370453
978,handle,shop,-1.0081567661836743
979,handle,terrier,-1.021501874551177
980,hanging,smile,-0.8261074125766754
981,happy,licking,-0.9907264318317175
982,happy,mom,-0.6694236695766449
983,happy,post,-0.659452885389328
984,happy,sleep,-0.7933672964572906
985,happy,stand,-0.8361681997776031
986,happy,stop,-0.8611515462398529
987,happy,time,-0.6228144764900208
988,harbor,sea,-0.4975703954696655
989,harbor,sunk,-0.6015491783618927
990,harbour,ship,-0.539040595293045
991,harbour,shore,-0.39750903844833374
992,hard,zoo,-1.07359928637743
993,hat,jacket,-0.38222259283065796
994,hat,jean,-0.6511087119579315
995,hat,peel,-0.9982937318272889
996,hat,role,-0.9459221325814724
997,health,welfare,-0.45848166942596436
998,heart,wing,-0.8859257027506828
999,heater,stove,-0.36061280965805054
1000,heel,stack,-1.0148056503385305
1001,held,nest,-0.8751361444592476
1002,helix,spiral,-0.4295334219932556
1003,highway,road,-0.18623346090316772
1004,hill,horizon,-0.9217603877186775
1005,hill,mountain,-0.39552736282348633
1006,hill,scenery,-0.7610547542572021
1007,history,recital,-0.975046906620264
1008,hit,tourist,-1.0005495333462022
1009,hockey,ice,-0.4848713278770447
1010,hockey,play,-0.6252420246601105
1011,holiday,travel,-0.7356796264648438
1012,home,smoking,-0.902061715722084
1013,honest,sincere,-0.2635273337364197
1014,hood,protection,-0.702594131231308
1015,hope,psychology,-1.0140331760048866
1016,horizon,sky,-0.32007724046707153
1017,horizontal,surface,-0.77156762778759
1018,hostility,war,-0.7156451642513275
1019,hot,hot,-0.0
1020,hot,sunny,-0.6950723230838776
1021,hotel,kill,-0.8768083229660988
1022,hotel,library,-0.8452064543962479
1023,hotel,oak,-0.9743686430156231
1024,house,staircase,-0.7855020463466644
1025,house,windmill,-0.7703574746847153
1026,housing,vault,-0.9156103879213333
1027,hummingbird,rodent,-0.684182345867157
1028,husky,painting,-0.9841868337243795
1029,image,visualize,-0.7528624087572098
1030,impressive,striking,-0.5954007506370544
1031,industrial,lake,-1.04529869556427
1032,information,target,-0.8971005231142044
1033,infrastructure,structure,-0.7200822532176971
1034,initial,letter,-0.7118112444877625
1035,injury,wrong,-0.8274626433849335
1036,ink,liquid,-0.5046976804733276
1037,ink,organ,-1.0175372194498777
1038,insect,lizard,-0.4421314001083374
1039,installation,zoo,-0.9627432525157928
1040,instruction,lesson,-0.3915206789970398
1041,interest,lien,-0.7667468935251236
1042,interior,object,-0.9083564877510071
1043,interior,paint,-0.49485862255096436
1044,interior,roof,-0.5018936991691589
1045,interior,staircase,-0.8347337543964386
1046,interior,tall,-0.9869372323155403
1047,interpretation,twist,-0.8590913116931915
1048,intrigue,romance,-0.3803790807723999
1049,inventory,listing,-0.5769228935241699
1050,invite,requests,-0.6648244857788086
1051,ipod,rope,-0.9789829310029745
1052,iron,robust,-1.0088450871407986
1053,israel,israeli,-0.25338226556777954
1054,israel,terror,-0.6897440850734711
1055,issue,up,-0.8228360712528229
1056,ivy,oak,-0.6416036784648895
1057,jaguar,storm,-1.0914959907531738
1058,jamaica,queens,-0.6823520660400391
1059,jazz,play,-0.7902141809463501
1060,jean,shirt,-0.47746777534484863
1061,jean,washing,-0.9679940566420555
1062,jellyfish,punk,-0.9578285627067089
1063,jellyfish,texture,-0.9836183432489634
1064,joke,message,-0.7284273505210876
1065,journal,writing,-0.5051491856575012
1066,judgment,sense,-0.6854331195354462
1067,jump,stitch,-0.8733284324407578
1068,jump,uniform,-1.2560195922851562
1069,jury,school,-0.9957865243777633
1070,justice,official,-0.9985639844089746
1071,juvenile,rope,-0.9531625099480152
1072,key,misty,-1.0161033626645803
1073,key,motor,-0.9610177911818027
1074,keyboard,soldier,-0.936977207660675
1075,kidnapped,shanghai,-0.9135775938630104
1076,kill,sacrifice,-0.6272415220737457
1077,kill,shot,-0.6469334363937378
1078,kind,soft,-0.7275168001651764
1079,kiss,rusty,-1.0050617521628737
1080,kitchen,sleep,-0.9347628206014633
1081,kitchen,stair,-0.7048813104629517
1082,kitchen,washing,-0.5937868356704712
1083,kitten,kitty,-0.25453388690948486
1084,knock,tap,-0.8550129681825638
1085,lad,wizard,-0.8260425329208374
1086,lady,sexy,-0.4435555934906006
1087,lake,scenery,-0.6414320170879364
1088,lake,town,-0.6859645843505859
1089,lamb,lantern,-0.9239865094423294
1090,lamb,number,-0.9632848836481571
1091,lamb,snow,-0.8718478083610535
1092,landscape,mountain,-0.7326260209083557
1093,landscape,stadium,-0.9169481098651886
1094,lantern,oak,-0.8910880461335182
1095,lapse,suspension,-0.7575195729732513
1096,last,last,-0.0
1097,last,senior,-0.8133275359869003
1098,laundering,machine,-0.9585830606520176
1099,law,mosaic,-1.1335977166891098
1100,lawn,sleep,-1.0382732413709164
1101,layer,region,-0.6408318877220154
1102,leaf,nature,-0.8156749606132507
1103,lean,rest,-0.8520961999893188
1104,leap,second,-0.8327315598726273
1105,learned,learned,-0.0
1106,leather,pouch,-0.6596631407737732
1107,leather,sunshine,-1.0930991396307945
1108,leave,pass,-0.8139809817075729
1109,left,morning,-0.8806962966918945
1110,left,walk,-0.720510870218277
1111,lego,rodent,-0.920765332877636
1112,lever,machine,-0.91021279245615
1113,lever,open,-0.9157050848007202
1114,licking,marble,-0.9301200732588768
1115,licking,pier,-1.1374874860048294
1116,licking,puppy,-0.8737047165632248
1117,licking,rusty,-0.9739971477538347
1118,licking,sitting,-0.7319715619087219
1119,lie,line,-1.0201304275542498
1120,lie,sun,-0.7882444858551025
1121,light,shadow,-0.6148816347122192
1122,light,sleep,-0.8417727202177048
1123,light,sunlight,-0.4216558337211609
1124,lighthouse,wall,-0.7922927290201187
1125,lighting,man,-1.022253442555666
1126,lighting,stone,-0.8892488479614258
1127,lily,plant,-0.48382145166397095
1128,lily,purple,-0.47697436809539795
1129,lily,tulip,-0.3871745467185974
1130,limb,limb,-0.0
1131,line,street,-0.7722950279712677
1132,lion,square,-0.9269381389021873
1133,list,position,-0.8610580414533615
1134,list,post,-0.6969308257102966
1135,list,shopping,-0.7644301801919937
1136,listing,organization,-0.8761924877762794
1137,live,stitch,-1.0570049472153187
1138,location,space,-0.7231220901012421
1139,lock,mannequin,-1.0914429128170013
1140,looking,sightseeing,-0.9979433878324926
1141,loss,reducing,-0.6049212515354156
1142,love,romance,-0.5256541073322296
1143,lower,sustain,-0.87789636105299
1144,lunch,morning,-0.5950894057750702
1145,lunch,sunny,-0.9090466648340225
1146,machine,pond,-1.12944757938385
1147,machine,sketch,-0.9125456660985947
1148,machine,washing,-0.8087494522333145
1149,magnitude,size,-0.7825187742710114
1150,magnolia,maple,-0.5394090116024017
1151,maker,manufacturer,-0.47576475143432617
1152,makeup,people,-0.9059337601065636
1153,male,man,-0.6105927526950836
1154,manufacture,up,-1.0299904644489288
1155,map,sewing,-0.9808139428496361
1156,map,video,-0.997025327058509
1157,maple,oak,-0.29701775312423706
1158,marble,postcard,-0.9912789762020111
1159,marble,sing,-1.018601194024086
1160,market,shop,-0.7638191729784012
1161,market,sweeten,-0.9990950169740245
1162,mars,water,-1.0308747310191393
1163,mask,roof,-1.0391660518944263
1164,match,matchstick,-0.8027256429195404
1165,match,play,-0.7564490288496017
1166,matter,text,-0.7707808464765549
1167,mayor,villa,-0.9369051828980446
1168,meal,rice,-0.5274670422077179
1169,means,tool,-0.8417174816131592
1170,measure,twist,-0.9633813612163067
1171,meat,moon,-0.9979980282951146
1172,meat,potato,-0.6093660891056061
1173,meat,soup,-0.5528591573238373
1174,medium,organization,-0.9095176383852959
1175,melody,music,-0.40984833240509033
1176,memorial,rope,-0.8986802399158478
1177,memory,operation,-0.7953900992870331
1178,metro,rail,-0.5518433153629303
1179,metro,train,-0.5950839221477509
1180,military,reflection,-1.028299830853939
1181,military,wasp,-0.8954045251011848
1182,mill,wild,-0.9330466464161873
1183,mill,windmill,-0.5600295066833496
1184,miniature,paint,-0.9868521187454462
1185,miniature,painting,-0.7890355437994003
1186,minister,work,-1.015897473320365
1187,mirror,raspberry,-1.0858721435070038
1188,mist,sky,-0.509100466966629
1189,mist,sunny,-0.7535472214221954
1190,misty,sky,-0.48376959562301636
1191,misty,snow,-0.6486237645149231
1192,misty,sunny,-0.5207344591617584
1193,misty,sunrise,-0.4609888195991516
1194,misty,sunshine,-0.47672325372695923
1195,model,toe,-1.0055690314620733
1196,mole,spy,-0.6000401973724365
1197,moment,thief,-0.9317518100142479
1198,money,pile,-0.7886516898870468
1199,money,quota,-0.9815482199192047
1200,monster,rock,-0.9828301966190338
1201,month,year,-0.2762501835823059
1202,moon,mushroom,-0.9001101031899452
1203,morning,sunrise,-0.5418533980846405
1204,morning,sunshine,-0.6567978262901306
1205,mortal,mother,-0.8067695051431656
1206,moss,plant,-0.5634105801582336
1207,mother,mother,-0.0
1208,mother,mother-in-law,-0.2928592562675476
1209,mother,pregnant,-0.43072330951690674
1210,mother,yeast,-0.9694591518491507
1211,motion,step,-0.8653086572885513
1212,motto,volunteer,-0.8021824210882187
1213,mouth,tongue,-0.28102433681488037
1214,move,shifting,-0.7408170104026794
1215,move,spread,-0.907728023827076
1216,move,swell,-0.9199250042438507
1217,mozart,wagner,-0.5087443590164185
1218,museum,swim,-1.0102837597951293
1219,music,musician,-0.4218406081199646
1220,music,print,-0.9274921044707298
1221,music,track,-0.5891813933849335
1222,musical,solo,-0.5685862600803375
1223,nail,rusty,-0.7575618177652359
1224,nation,spanish,-0.8291841745376587
1225,native,rhodes,-1.0472448877990246
1226,necklace,snow,-0.8879634067416191
1227,nest,wasp,-0.38443851470947266
1228,noodle,pigeon,-0.9218613877892494
1229,novel,story,-0.45872020721435547
1230,nude,painting,-0.9372799098491669
1231,nurse,nurse,-0.0
1232,nut,sunflower,-0.6462436616420746
1233,observation,radio,-0.9011499062180519
1234,observe,violating,-0.8321104049682617
1235,obvious,plain,-0.7583145499229431
1236,obvious,room,-1.0334824174642563
1237,occasion,second,-0.8477737158536911
1238,occupation,place,-0.8650926351547241
1239,ocean,pacific,-0.45466452836990356
1240,ocean,underwater,-0.511371523141861
1241,ocean,water,-0.460776686668396
1242,old,race,-1.0437823422253132
1243,old,seat,-0.9479066990315914
1244,operation,operation,-0.0
1245,opinion,sentiment,-0.6839221119880676
1246,orange,peel,-0.6086933314800262
1247,orange,raspberry,-0.41171711683273315
1248,orange,shop,-0.981990234926343
1249,origami,stadium,-0.8422051966190338
1250,origin,root,-0.7299028933048248
1251,out,sent,-0.6122192442417145
1252,outdoor,pool,-0.5200628936290741
1253,outdoor,swimming,-0.521829754114151
1254,outfit,sign,-1.0212310682982206
1255,outfit,sock,-0.7311369180679321
1256,overflow,sewer,-0.6357011497020721
1257,pain,suffering,-0.296301007270813
1258,paint,picture,-0.8549082279205322
1259,paint,portrait,-0.8498217016458511
1260,painting,sculpture,-0.3499321937561035
1261,palace,ruin,-0.7834862023591995
1262,panorama,scenery,-0.4995933175086975
1263,panorama,view,-0.5122861564159393
1264,panorama,zoo,-0.7957840412855148
1265,paper,railway,-0.9358741715550423
1266,paper,vine,-0.9737051762640476
1267,papers,security,-1.0100785456597805
1268,park,parking,-0.4511813521385193
1269,part,relation,-0.7629975825548172
1270,party,seat,-0.7669951766729355
1271,pass,ticket,-0.9293941780924797
1272,pass,topping,-1.1394902169704437
1273,passage,quotation,-0.7947698086500168
1274,passing,passing,-0.0
1275,path,star,-0.962496317923069
1276,patio,sleep,-0.9181594252586365
1277,patio,stair,-0.6569996476173401
1278,patio,staircase,-0.6011143922805786
1279,patio,woman,-1.0133263850584626
1280,pavilion,terrace,-0.6181909739971161
1281,paw,theatre,-0.9883980145677924
1282,peel,skin,-0.4807475805282593
1283,pennsylvania,writer,-0.9872818598523736
1284,people,wounded,-0.7367069721221924
1285,pepper,potato,-0.5139796733856201
1286,pepper,tomato,-0.2798820734024048
1287,person,tiger,-0.9079288244247437
1288,personnel,police,-0.5384272933006287
1289,persuasion,weapon,-0.8273280411958694
1290,petal,shade,-0.5902960896492004
1291,photo,photography,-0.4040225148200989
1292,photograph,still,-0.9571769088506699
1293,photographer,portrait,-0.3491252064704895
1294,photographer,wedding,-0.544060617685318
1295,piano,wolf,-0.9602336920797825
1296,pigeon,round,-0.810232862830162
1297,pillow,stone,-1.0075045367702842
1298,pink,skirt,-0.4521833062171936
1299,pink,white,-0.3650559186935425
1300,place,place,-0.0
1301,place,siphon,-1.0459051616489887
1302,plain,report,-0.910980723798275
1303,plant,seed,-0.4626260995864868
1304,plant,skate,-0.9837999884039164
1305,play,rail,-1.0669973939657211
1306,play,sign,-0.8679407984018326
1307,play,thousand,-1.147401675581932
1308,player,slave,-1.0482932478189468
1309,pledge,promise,-0.5042461156845093
1310,plot,strategy,-0.8316712975502014
1311,point,second,-0.5609862804412842
1312,point,spot,-0.7738282680511475
1313,point,tennis,-1.0329825319349766
1314,point,trouble,-0.8309583365917206
1315,poll,poll,-0.0
1316,pond,water,-0.4187936782836914
1317,poodle,puppy,-0.16557389497756958
1318,poodle,terrier,-0.15322601795196533
1319,pool,relax,-0.6029146313667297
1320,porch,roof,-0.3986390233039856
1321,porch,scooter,-1.057703785598278
1322,porch,staircase,-0.4865424633026123
1323,portrait,underground,-1.044070404022932
1324,potato,rice,-0.42545586824417114
1325,president,president,-0.0
1326,price,price,-0.0
1327,principle,principle,-0.0
1328,privilege,rich,-0.8112150877714157
1329,production,production,-0.0
1330,profiling,racism,-0.6567803919315338
1331,protection,roof,-0.7620663046836853
1332,protest,tile,-1.0391531512141228
1333,publish,show,-0.9395547732710838
1334,pug,puppy,-0.20889067649841309
1335,punk,vinyl,-0.7340245246887207
1336,puppy,skyline,-1.0550111085176468
1337,purple,violet,-0.24352502822875977
1338,pyramid,speculation,-0.9227363243699074
1339,quality,romance,-0.9533900395035744
1340,queen,queen,-0.0
1341,race,racing,-0.2852272391319275
1342,race,square,-1.0868503078818321
1343,radical,role,-0.9538007490336895
1344,rail,train,-0.4708738327026367
1345,railroad,underground,-0.8258691132068634
1346,railway,station,-0.35324710607528687
1347,rain,wet,-0.5169112980365753
1348,raise,shoulders,-0.8412790894508362
1349,raising,upbringing,-0.9516941346228123
1350,raspberry,sweet,-0.40782737731933594
1351,read,reading,-0.25157713890075684
1352,rebel,soldier,-0.5192404687404633
1353,rebel,young,-0.8302459716796875
1354,recognize,succeed,-0.6997150182723999
1355,record,score,-0.6701302826404572
1356,record,write,-0.8011160343885422
1357,red,shade,-0.6623701751232147
1358,red,stripe,-0.4597892165184021
1359,redhead,rusty,-0.9269960522651672
1360,relax,sitting,-0.6612732708454132
1361,relief,total,-0.9203476533293724
1362,religion,remedy,-0.941154059022665
1363,religion,trinity,-0.6336280405521393
1364,report,study,-0.5515430867671967
1365,reptile,vacation,-1.0834400579333305
1366,reservation,reservation,-0.0
1367,resistance,resistance,-0.0
1368,reverse,reverse,-0.0
1369,rice,yellow,-0.67745241522789
1370,ripple,shadow,-0.8714591264724731
1371,ripple,wave,-0.4660773277282715
1372,river,valley,-0.49782615900039673
1373,river,waterfall,-0.5035637021064758
1374,robbery,rolling,-1.0658132061362267
1375,rod,rod,-0.0
1376,role,title,-0.8607990890741348
1377,rolling,sound,-0.9528276585042477
1378,room,sitting,-0.5703511238098145
1379,root,stem,-0.5487630367279053
1380,rope,shore,-0.8785053119063377
1381,rose,rose,-0.0
1382,round,shape,-0.6804185509681702
1383,row,terrace,-0.7945190221071243
1384,rub,wipe,-0.5292749404907227
1385,ruin,stone,-0.857528954744339
1386,ruin,town,-0.8261651247739792
1387,running,sprint,-0.5700604915618896
1388,rusty,shade,-0.7737423479557037
1389,rusty,stand,-0.9728481285274029
1390,saddle,soap,-0.9197026565670967
1391,sail,sheet,-0.8996956422924995
1392,sailing,sunk,-0.5406171977519989
1393,sake,shade,-0.8867150768637657
1394,satellite,solar,-0.7232681214809418
1395,scenery,trail,-0.70136758685112
1396,school,welsh,-0.9633513949811459
1397,sea,shore,-0.32443714141845703
1398,sea,submarine,-0.5207726359367371
1399,sea,water,-0.5339140594005585
1400,season,winter,-0.4295669198036194
1401,seize,take,-0.6593368649482727
1402,series,string,-0.9705873839557171
1403,sex,sex,-0.0
1404,sexy,smile,-0.7761494219303131
1405,shade,tree,-0.665666788816452
1406,shade,whale,-1.1455940902233124
1407,shadow,sunlight,-0.7443033754825592
1408,shape,square,-0.7837852537631989
1409,sheet,sheet,-0.0
1410,shining,work,-0.999541216151556
1411,ship,spouse,-0.9986043024109676
1412,shirt,tiger,-0.9486034326255322
1413,shopping,store,-0.2871711850166321
1414,shore,swim,-0.547479897737503
1415,shore,town,-0.8014224916696548
1416,shore,valley,-0.9099162146449089
1417,short,trading,-0.8721285611391068
1418,sight,vision,-0.5080149173736572
1419,sign,sign,-0.0
1420,silence,still,-0.7063337862491608
1421,single,sole,-0.8185611814260483
1422,sitting,sleep,-0.6623212695121765
1423,situation,things,-0.7749412059783936
1424,skate,vehicle,-1.0457648076117039
1425,skating,sticker,-1.0866182893514633
1426,skin,skin,-0.0
1427,sky,sunlight,-0.39281731843948364
1428,skyline,view,-0.6156522631645203
1429,slash,stroke,-0.738779753446579
1430,slave,worker,-0.7858767509460449
1431,sleeping,waking,-0.3827836513519287
1432,small,valley,-0.9155721664428711
1433,small,village,-0.7797536104917526
1434,smile,time,-0.7852657586336136
1435,smile,view,-0.9500458426773548
1436,smile,walk,-0.8765915930271149
1437,smoking,sunny,-0.9767013136297464
1438,snap,touch,-0.6429173052310944
1439,sock,stocking,-0.5472553968429565
1440,solstice,summer,-0.6504306197166443
1441,song,vocal,-0.5213707387447357
1442,speech,word,-0.5320434272289276
1443,spin,sweat,-0.9608299508690834
1444,spiral,staircase,-0.584822803735733
1445,spread,spread,-0.0
1446,square,town,-0.7220424711704254
1447,stamp,weave,-1.015737872570753
1448,stand,tear,-0.8044569790363312
1449,stand,walk,-0.6222741007804871
1450,star,star,-0.0
1451,star,storm,-1.0108818216249347
1452,steel,wing,-0.9005303233861923
1453,step,travel,-1.0981089398264885
1454,step,walk,-0.7268668413162231
1455,step,wind,-1.1917496472597122
1456,sticker,track,-0.8921105340123177
1457,stock,stock,-0.0
1458,storm,thunderstorm,-0.2964521050453186
1459,straight,stretch,-0.7988539189100266
1460,strains,trouble,-0.965185422450304
1461,stream,waterfall,-0.665627121925354
1462,stripe,train,-0.9761265572160482
1463,stripe,violet,-0.5374202728271484
1464,subway,underground,-0.6803480982780457
1465,subway,valentine,-0.8525926321744919
1466,sun,sun,-0.0
1467,sun,sunburst,-0.7409277856349945
1468,sun,sunlight,-0.22525227069854736
1469,sun,sunshine,-0.28677302598953247
1470,sunlight,thriller,-0.9370568320155144
1471,sunny,weather,-0.48511964082717896
1472,sunny,wet,-0.7108210325241089
1473,sunshine,weather,-0.5618031024932861
1474,support,trace,-0.9487831071019173
1475,surface,territory,-0.9285562187433243
1476,surfer,wave,-0.7086418271064758
1477,tall,wool,-0.9750267062336206
1478,tenure,term,-0.5922813713550568
1479,thing,thing,-0.0
1480,ticket,writing,-0.8537324070930481
1481,tops,tops,-0.0
1482,touch,upset,-0.9361526668071747
1483,tour,travel,-0.521131843328476
1484,traffic,traffic,-0.0
1485,train,train,-0.0
1486,travel,travel,-0.0
1487,travel,wandering,-0.7724114805459976
1488,tunnel,underground,-0.5472795963287354
1489,type,write,-0.6758696734905243
1490,valley,village,-0.5343304872512817
1491,van,vine,-0.9568241611123085
1492,violet,white,-0.5004419386386871
1493,violet,yellow,-0.33317703008651733
1494,washer,worker,-0.9542558453977108
1495,water,water,-0.0
1496,ways,ways,-0.0
1497,weather,winter,-0.33582425117492676
1498,wednesday,weekday,-0.6125145852565765
1499,word,word,-0.0
